category_no,category_name,view_cnt,fixed_tags,cate_img,captured_at_utc,platform
00040339,메탈 기어 솔리드 Δ: 스네이크 이터,0,"['전략', '잠입', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/08/27/190768aebad19c187.png,2025-11-21T20:29:03+00:00,soop
00040340,매드 랩 룰렛,0,"['전략', 'PC']",https://admin.img.sooplive.co.kr/category_img/2025/08/29/104468b13480cdb20.png,2025-11-21T20:29:03+00:00,soop
00040341,로스트 소울 어사이드,0,"['액션', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2025/10/30/96296903473647d53.jpg,2025-11-21T20:29:03+00:00,soop
00040342,할로우 나이트: 실크송,0,"['액션', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2025/09/03/662068b7d074cdcc9.png,2025-11-21T20:29:03+00:00,soop
00040343,메탈슬러그,0,"['액션', '아케이드']",https://admin.img.sooplive.co.kr/category_img/2025/09/03/841068b7d8ff4e55b.png,2025-11-21T20:29:03+00:00,soop
00040344,2XKO,0,"['격투', '대전', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/09/04/707968b8f6d9b1507.png,2025-11-21T20:29:03+00:00,soop
00040345,F1 25,0,['레이싱'],https://admin.img.sooplive.co.kr/category_img/2025/09/08/641168be41e11a06f.png,2025-11-21T20:29:03+00:00,soop
00040346,보더랜드 4,0,"['FPS', 'RPG', '루트슈터']",https://admin.img.sooplive.co.kr/category_img/2025/09/09/353868bfda3ee463b.png,2025-11-21T20:29:03+00:00,soop
00040347,발헤임,0,"['오픈월드', '생존']",https://admin.img.sooplive.co.kr/category_img/2025/09/12/258368c3b28c51457.png,2025-11-21T20:29:03+00:00,soop
00040348,바이오하자드 레벌레이션스 2,0,"['서바이벌', '호러']",https://admin.img.sooplive.co.kr/category_img/2025/09/17/673568ca1e2b29211.png,2025-11-21T20:29:03+00:00,soop
00040349,바이오하자드 7 레지던트 이블,0,"['서바이벌', '호러']",https://admin.img.sooplive.co.kr/category_img/2025/09/17/335768ca4480bd224.jpg,2025-11-21T20:29:03+00:00,soop
00040350,바이오하자드 빌리지,0,"['서바이벌', '호러']",https://admin.img.sooplive.co.kr/category_img/2025/09/17/268068ca471bf17a6.png,2025-11-21T20:29:03+00:00,soop
00040351,다잉 라이트: 더 비스트,0,"['오픈월드', '액션']",https://admin.img.sooplive.co.kr/category_img/2025/09/19/309168ccf1ed8567e.jpg,2025-11-21T20:29:03+00:00,soop
00040352,베이비 스텝스,0,"['플랫포머', '어드벤처']",https://admin.img.sooplive.co.kr/category_img/2025/09/19/399568ccf55b2b9a4.jpg,2025-11-21T20:29:03+00:00,soop
00040353,메카벨룸,0,"['액션', '오토배틀러']",https://admin.img.sooplive.co.kr/category_img/2025/09/24/701168d399979ce6d.png,2025-11-21T20:29:03+00:00,soop
